# Verified stock disassembly; regenerate with tools/sonic_disassembly.py
00B508,Obj_Competition_2PSelect,
00B52C,Obj_Competition_1PSelect,
00B64E,Obj_CompetitionPlayerSprite2P,
00B656,Obj_CompetitionPlayerSprite,
00B6A6,Obj_Competition_PRESSSTART,
00B74E,Competition_Results,
00B9A6,Obj_Competition_B9A6,
00B9CA,Obj_Competition_B9CA,
00BC08,TimeAttack_Records,
00BEF8,Obj_Competition_BEF8,
00C006,KosArt_To_VDP,
00C088,Copy_Listed_Data_To_VRAM,
00C10C,Set_Lives_and_Continues,
00C154,SRAM_Load,
00C30E,Get_From_SRAM,
00C320,Read_SRAM,
00C362,Create_SRAMChecksum,
00C376,Write_SRAM,
00C3C2,Write_SaveGeneral,
00C3C6,Write_SaveGeneral2,
00C3E4,Write_SaveGame,
00C434,SaveGame,
00C4D2,SaveGame_SpecialStage,
00C532,SaveGame_LivesContinues,
00C570,SaveScreen,
00C802,SaveScreen_MainLoop,
00D1B6,Obj_SaveScreen_Selector,
00D30C,Obj_SaveScreen_NoSave_Slot,
00D39E,Obj_SaveScreen_Save_Slot,
00D458,Load_Level_Icons,
00D69E,Set_ChildSprites,
00D70C,Obj_SaveScreen_Emeralds,
00D782,Obj_SaveScreen_Delete_Save,
00D78C,SaveScreen_Delete_Save_Index,
00D96A,Load_Icon_Art,
00DB3C,Render_HUD_P1,
00DB44,Render_HUD,
00DBB4,Render_HUD_P2,
00DCCA,HUD_AddToScore,
00DD06,UpdateHUD,
00DDCE,UpdateHUD_TimeOver,
00DE88,HUD_DrawZeroRings,
00DE9C,HUD_DrawInitial,
00DEFC,HUD_Debug,
00DF80,DrawThreeDigitNumber,
00DF8A,DrawSixDigitNumber,
00E058,DrawSingleDigitNumber,
00E062,DrawTwoDigitNumber,
00E11E,HUD_Lives,
00E8AA,Load_Rings,
00EA20,Test_Ring_Collisions,
00EA66,Test_Ring_Collisions_NoAttraction,
00EA8A,Test_Ring_Collisions_NextRing,
00EAF0,Test_Ring_Collisions_AttractRing,
00EB86,Render_Rings,
00EC2E,Player_AnglePos,
00ED4C,Player_Angle,
00ED8C,Player_WalkVertR,
00EE5A,Player_WalkCeiling,
00EF08,Player_WalkVertL,
00EFB6,Find_Tile_BG,
00EFF0,Find_Tile_FG,
00F22A,FindFloor,
00F3A4,Ring_FindFloor,
00F47E,FindWall,
00F72E,CalcRoomOverHead,
00F76E,Sonic_CheckFloor,
00F7FA,CheckFloorDist,
00F802,CheckFloorDist_Part2,
00F894,ChkFloorEdge,
00F898,ChkFloorEdge_Part2,
00F8A6,ChkFloorEdge_Part3,
00F8EA,SonicOnObjHitFloor,
00F938,ObjCheckFloorDist,
00F93C,ObjCheckFloorDist2,
00F96E,FireCheckFloorDist,
00F994,RingCheckFloorDist,
00F9BA,CheckRightCeilingDist,
00FA7A,CheckRightWallDist,
00FAC4,ObjCheckRightWallDist,
00FAF2,Sonic_CheckCeiling,
00FBC6,CheckCeilingDist,
00FBCE,CheckCeilingDist_Part2,
00FBEE,CheckCeilingDist_WithRadius,
00FC12,ObjCheckCeilingDist,
00FC4A,ChkFloorEdge_ReverseGravity,
00FC5C,ChkFloorEdge_ReverseGravity_Part2,
00FCA0,RingCheckFloorDist_ReverseGravity,
00FCCA,CheckLeftCeilingDist,
00FD9A,CheckLeftWallDist,
00FE3C,ObjCheckLeftWallDist,
00FE44,ObjCheckLeftWallDist_Part2,
00FE6E,TouchResponse_CompetitionMode,
00FE8E,TouchResponse,
00FEEA,Touch_NoInstaShield,
00FF06,Touch_Process,
00FF0E,Touch_Loop,
00FF16,Touch_NextObj,
00FF1E,Touch_Width,
00FF42,Touch_Height,
00FFD4,Touch_ChkValue,
01001A,Touch_Monitor,
0100BC,Touch_Enemy,
01019A,Touch_EnemyNormal,
01021E,Touch_ChkHurt,
010236,Touch_ChkHurt2,
01023E,Touch_ChkHurt_Return,
010242,Touch_ChkHurt_NoPowerUp,
01024A,Touch_ChkHurt_HaveShield,
010254,Touch_ChkHurt_Bounce_Projectile,
01028A,Touch_Hurt,
010294,HurtCharacter,
010366,Kill_Character,
0103BA,Touch_Special,
01040C,Add_SpriteToCollisionResponseList,
01041E,ShieldTouchResponse,
010448,ShieldTouch_Loop,
010458,ShieldTouch_NextObj,
01045E,ShieldTouch_Width,
01048E,ShieldTouch_Height,
0104EA,HyperAttackTouchResponse,
0104F6,HyperTouch_Loop,
010500,HyperTouch_NextObj,
010506,HyperTouch_Exit,
01050C,HyperTouch_ChkValue,
010526,HyperTouch_Enemy,
01052E,HyperTouch_DestroyEnemy,
01058E,HyperTouch_Harmful,
01059C,HyperTouch_Special,
0105C4,Obj_Sonic2P,
010A94,Obj_Sonic,
010AD8,JmpTo_DebugMode,
010ADE,Sonic_Normal,
010AFA,Sonic_Init,
010B84,Sonic_Init_Continued,
010BBA,Sonic_Control,
010C98,Sonic_Display,
010CAC,Sonic_ChkInvin,
010CE2,Sonic_RmvInvin,
010CE8,Sonic_ChkShoes,
010D40,Sonic_ExitChk,
010D42,Sonic_ChkShoesCompetition,
010D66,Sonic_RecordPos,
010DA0,Sonic_RecordPosCompetition,
010DC0,Sonic_RecordPosCompetitionP2,
010DDA,Reset_Player_Position_Array,
010E04,Reset_Player_Position_ArrayP2,
010E26,Sonic_Water,
010E2E,Sonic_InWater,
010EA6,Sonic_OutWater,
010F2C,Sonic_MdNormal,
010F84,Call_Player_AnglePos,
010FB6,Sonic_MdAir,
010FE0,Sonic_MdRoll,
011036,Sonic_MdJump,
011060,Sonic_Move,
011086,Sonic_NotLeft,
011092,Sonic_NotRight,
0110F6,SuperSonic_Balance,
011108,Sonic_BalanceOnObjRight,
011146,Sonic_BalanceOnObjLeft,
011184,Sonic_Balance,
011508,Sonic_RollSpeed,
01164E,Sonic_ChgJumpDir,
0116A2,Sonic_Jump_ResetScr,
0116AE,Sonic_JumpPeakDecelerate,
0116D0,Sonic_JumpPeakDecelerateLeft,
0116DE,Player_LevelBound,
011706,Player_Boundary_CheckBottom,
01172C,Player_Boundary_Bottom,
011732,Player_Boundary_Sides,
01174A,SonicKnux_Roll,
011780,Player_ChkWalk,
011790,Player_ChkRoll,
01179A,Player_DoRoll,
0117DA,Sonic_Jump,
0118B4,Sonic_RollJump,
0118BC,Sonic_JumpHeight,
0118EA,Sonic_UpVelCap,
011900,Sonic_ShieldMoves,
01192C,Sonic_FireShield,
01197A,Sonic_LightningShield,
0119A2,Sonic_BubbleShield,
0119D2,Sonic_CheckTransform,
0119F6,Sonic_InstaShield,
011A16,Sonic_Transform,
011A96,Sonic_HyperDash,
011B26,Tails_Super,
011B30,SonicKnux_SuperHyper,
011BDE,SonicKnux_Spindash,
011DA6,Player_SlopeResist,
011DEE,Player_RollRepel,
011E2A,Player_SlopeRepel,
011E8C,Player_JumpAngle,
011EA2,Player_JumpAngleSet,
011EA6,Player_JumpFlip,
011EB2,Player_JumpRightFlip,
011ECA,Player_JumpLeftFlip,
011EE6,Player_JumpFlipSet,
011EEC,SonicKnux_DoLevelCollision,
012006,ChooseChkFloorEdge,
012012,Player_HitLeftWall,
01202A,Player_HitCeiling,
01209E,Player_HitCeilingAndWalls,
012172,Player_TouchFloor_Check_Spindash,
01217E,Player_TouchFloor,
012232,BubbleShield_Bounce,
012600,Animate_Sonic,
0127C0,Anim_Tumble,
01281E,Anim_TumbleLeft,
012CB4,Sonic_Load_PLC,
012CBA,Sonic_Load_PLC2,
012D22,Perform_Player_DPLC,
012D36,Animate_SonicKnuckles_2P,
01309A,SonicKnuckles2P_Load_PLC,
013102,Obj_Tails2P,
01365C,Obj_Tails,
0136AE,Tails_Normal,
0136CA,Tails_Init,
013776,Tails_Init_Continued,
0137C4,Tails_Control,
0138FE,Tails_Display,
0139CC,Tails_CPU_Control,
013B26,Tails_Catch_Up_Flying,
013BF8,Tails_FlySwim_Unknown,
0143BA,Tails_Carry_Sonic,
014632,Tails_Water,
014748,Tails_Stand_Path,
0147B8,Tails_Stand_Freespace,
0147E8,Tails_FlyingSwimming,
014822,Tails_Move_FlySwim,
0148AC,Tails_Set_Flying_Animation,
014934,Tails_Spin_Path,
0149A2,Tails_Spin_Freespace,
0149E4,Tails_InputAcceleration_Path,
014D32,Tails_RollSpeed,
014E78,Tails_InputAcceleration_Freespace,
014F08,Tails_Check_Screen_Boundaries,
014F74,Tails_Roll,
015002,Tails_Jump,
0150DA,Tails_JumpHeight,
01511C,Tails_Test_For_Flight,
0151A4,Tails_Transform,
0151FC,Tails_Spindash,
0153C2,Tails_DoLevelCollision,
01560C,Tails_TouchFloor_Check_Spindash,
015618,Tails_TouchFloor,
015862,Animate_Tails,
015868,Animate_Tails_Part2,
015C3E,Tails_Tail_Load_PLC,
015C6E,Tails_Load_PLC,
015C74,Tails_Load_PLC2,
015CD0,Animate_Tails2P,
015CD6,Animate_Tails_Tail2P,
016022,Tails2P_Tail_Load_PLC,
016050,Tails2P_Load_PLC,
0160A6,Obj_Tails_Tail,
0160D2,Obj_Tails_Tail_Main,
0161FA,Obj_Tails2P_Tail,
0162D8,Obj_MGZ2_BossTransition,
016444,Obj_Knuckles,
01648E,Knuckles_Normal,
0164AA,Knuckles_Init,
016534,Knuckles_Init_Continued,
01656C,Knuckles_Control,
01664A,Knuckles_Display,
0166EE,Knuckles_Water,
0167F4,Knux_Stand_Path,
01684C,Knux_Stand_Freespace,
01687C,Knux_Glide_Freespace,
016890,Knuckles_Glide,
01690E,Knux_Gliding_HitFloor,
01696C,Knuckles_Gliding_HitWall,
016A8E,Knuckles_Fall_From_Glide,
016B06,Knuckles_Sliding,
016BB6,Knuckles_Wall_Climb,
016EBA,Knuckles_ClimbUp,
016ED2,Knuckles_LetGoOfWall,
016EFE,Knuckles_DoLedgeClimbingAnimation,
016F4E,Knuckles_ClimbLedge_Frames_End,GetDistanceFromWall
016F6C,Knuckles_Climb_Ledge,
016FA8,Knuckles_Set_Gliding_Animation,
016FF6,Knuckles_Move_Glide,
0170C2,Knux_Spin_Path,
017118,Knux_Spin_Freespace,
017142,Knux_InputAcceleration_Path,
01753A,Knux_RollSpeed,
017680,Knux_ChgJumpDir,
017710,Knux_Jump,
0177EA,Knux_JumpHeight,
01782E,Knux_Test_For_Glide,
0178CE,Knux_Transform,
01793E,Knux_DoLevelCollision_CheckRet,
017B18,Knux_TouchFloor_Check_Spindash,
017B24,Knux_TouchFloor,
017D30,Animate_Knuckles,
01810E,Knuckles_Load_PLC,
018114,Knuckles_Load_PLC2,
018164,Obj_AirCountdown,
018184,AirCountdown_Init,
0181DC,AirCountdown_Animate,
0181E8,AirCountdown_ChkWater,
01820E,AirCountdown_Wobble,
018254,AirCountdown_Display,
01826C,AirCountdown_Delete,
018272,AirCountdown_AirLeft,
018290,AirCountdown_Display2,
0182B2,AirCountdown_DisplayNumber,
0182D2,AirCountdown_ShowNumber,
01841E,AirCountdown_Load_Art,
018466,AirCountdown_Countdown,
0184FC,AirCountdown_WarnSound,
01850A,AirCountdown_ReduceAir,
0185A4,AirCountdown_MakeItem,
018682,Player_ResetAirTimer,
018756,Obj_S2Shield,
018768,Obj_S2Shield_Init,
01878C,Obj_S2Shield_Main,
0187C4,Obj_S2Shield_Display,
0187D8,Obj_S2Shield_Destroy,
0187F0,Obj_Invincibility,
0188E8,Obj_188E8,
018B3E,Obj_DashDust,
018D6A,DashDust_Load_DPLC,
018D70,SplashDrown_Load_DPLC,
018F86,Obj_DashDust2P,
019156,Obj_SuperSonicKnux_Stars,
0192C0,Obj_SuperSonicKnux_Stars_Timer,
019348,Obj_HyperSonic_Stars,
01937C,Obj_HyperSonic_Stars_Init,
0193CA,Obj_HyperSonic_Stars_Main,
0194CE,Obj_InstaShield,
01952A,Obj_InstaShield_Main,
0195A6,Obj_FireShield,
019602,Obj_FireShield_Main,
019692,Obj_FireShield_DestroyUnderwater,
0196B4,Obj_FireShield_Destroy,
0196C2,Obj_LightningShield,
019732,Obj_LightningShield_Main,
01979A,Obj_LightningShield_Display,
0197C6,Obj_LightningShield_DestroyUnderwater,
0197CC,Obj_LightningShield_Destroy,
0197DA,Obj_LightningShield_FlashWater,
